rating,review
5,i purchased this top on colorsa great go tostylish soft and very comfortable
5,i am giving it five stars because the colors and design are so beautiful but i am a medium size around and i chose the ml which is just too big i also found a run in the fabric which is very loose and knitlike in places but i dont care i am exchanging for another one in small
5,bought this shirt in red in my usual size small it is so comfortable and easy to wear i am tall and it fall on me similar to the model in the picture not sure if i can wear with leggingsmay be too short in front im looking forward to layering it under sweaters and sweater vests for a pop of color
5,this product is just what i wanted it was a great color and nice quality for the price it is tighter than the model but i am curvy and thats usually the case looks cute with a patterned pant and jewelry
5,this is the softest most perfectly cut basic love the black wish the white was a true white or ivory instead of heathered as usual with retailer basics i prefer the regular length despite being petite with a short torso
5,this shirt spoke to me as soon as i entered the store i love the colorful plaid the flattering cut and the light airy material at very least i think this will be a threeseason go to
5,comfortable and soft are two of my favorite words when it comes to clothes this shirt meets both requirement it is a great length and can be casual and dressed up must have for fall and winter
5,love these tanks so much i have them in every color i wear them layered under blouses thermals henleys blazers etc im typically and extra small but the small fits perfectly
5,love this top super soft and drapes great even after washing it is pretty long and loose but it is so comfy and cute to wear with jeans or even joggers
5,i was surprised how great this blouse looks on the color and texture are awesome very well made but runs a tad small this will be my new go to when i open my closet
5,i tried this on today and i wish i had taken it home for me it was true to size and the star print was perfect flowy but not in maternity way at all im gonna have to go back for this one
5,love this tee lightweight airy and comfy i think it fits true to size so soft and summery cant wait to wear it this summer
5,i bought the here comes the sun version of this shirt i had to have it im a cervical cancer survivor who is still dealing with some health issues i recently attended a cancer survivor event where a women talked about her life with cancer she said that you no longer counts the years of her life instead she counts her sunny days i was inspired to do the same so i love this shirt i got it on sale but it still couldve been cheaper
5,i purchased the yellow and i am quite happy it matches a lot of things that i already own nice summer tee
5,ordered this dress for a summer wedding it is so cute true to size well made with a hint of tulle super comfortable for moving and dancing winner
5,i really like this jacket very comfortable nice material i like the weight of this jacket i wore it alone but it will be cute with a tshirt under it too
5,beautiful and very feminine look but run big i m ft lbs curvy size fit me well
5,love this soft sweatshirt the peplum makes it a little different and the quality is great go to piece for spring loose fitting but true to size in shoulders
5,i tried these on instore not intending to buy them was trying on shirts and needed to see how they would look with jeans and loved them great medium blue color and they fit me so nicely i am with actual hips and thighs the price is a bit high for me though hoping to find a pair at some point when they are on sale
5,i found this dress at my local retailer must be a web order return i feel in love with it once i put it on its better in person that online but it does run a little tight in the chest area it was fine for me as im not big busted
5,i was in love with this top as soon as i saw it i love the patchwork and i think it is well put together ive worn it once the day i got it i was so excited and washed it and it is still in great shape i liked it with the sleeves rolled up and the bottom tucked in as it was a little longer than im used to but nothing too long my torso is short the material is not thick or heavy and the sleeves and some patches are kinda thin nice material but not something to wear if its very ch
5,i was first attracted to this tunic by the beautiful bright colors tried it on and it was becoming comfortable and perfect for my laidback lifestyle i just bought it a week ago have worn it three times already i bought the blue
5,the title says it all perfect goto tank for underneath tops smooths out lines purchased in a large so if youre between sizes may want to size up
5,i absolutely love this top especially for fl weather its soft and falls just a tad longer in the back and is a little fitted in the bust area with a very feline look i had the tank as well and just love the satin trim i will say it runs a little smaller than the tank bc i have xs in the tank and needed a small in this love it
5,i love everything about this tunic the color fabric and design i am very happy with this perches
5,pretty blues colors are exactly as pictured fits perfectly not boxy not tight just comfortable im and this is tunic length on me
5,when i saw this on a model at my retailer store i fell for it i love the colors and the weave of this kimono it looks great over anything denim or chambray in particular it will be useful for cooler days and nights or airconditionied places the knit cuffs hold it in place i got many compliments on it the first time i wore it
5,im about lbs overweight and the material clings a bit this would be a wonderful top for someone who has a nice shape
5,i usually wear a s the reviews were helpful looking at the pic this shirt does look a little on the fitted side i ordered a size m it fits perfectly the sleeve length is fine too the colors are dark not as in the photo i do like the frayed edge look too i have some skinnys like that i had been looking at this shirt for months but thought it was a bit pricey at the sale price plus the promo discount it makes it very much worth it no regrets hope this isnt tmi of note the dark bl
5,this pair of age stevie capris is everything that i could want in a pair of jeans soft sexy without being skintight and the perfect color of blue i am lbs and the was a perfect fit these hit about an inch above my ankle and looked amazing think legs that look a mile long with booties one night and nude heels the next
5,if youre not a petite and are reading this read on im always on the lookout in the petite section because many times us fuller girls can fit into these ________ pros tts for me im normally a size ml in the regular sizes i tried on the p and it fit everywhere perfectly especially at the bust in which im a c fabric is on the thicker side but thats what gives it this adorable shape besides already being fitandflare pockets i always lean towards dresse
5,theres something wonderful about this tee its the way it fits it hangs so nicely and is a wonderful year round item i bought it in black for myself and one for my daughter she ordered another color and i did too when i bought it one of the gals at the store said it had been such a popular tee this year and once i put it on i understood why i give it a high rating
5,this shirt is comfortable loose but doesnt make you look like youre shapeless it compliments
5,i love this top i am d ordered a small and it fit perfectly length is long but i liked it i paired it with grey jeans and black wedge bootslove this top
5,i just received this top in the mail and i couldnt be happier with how it fits and feels on might have to wear a camisole under with a bit see through in front it is very true to size and drapes beautifully with the back being very feminine i am and the length falls just about the same on myself as does the model i will wear with skinny jeans with the nice length working well with them
5,look carefully at the pics of the back if this style and the color suit you just go ahead and order this one it looks just like the pics and is light comfortable and true to size the kind of top you can throw on when you are in a hurry and look great however because the back is sheer from halfway down maybe not for work if you work in an office moth is one of my favorite brands at retailer and this one is easypeasy i am c and ordered the regular s
5,its perfect perfect fit long enough to wear leggings and cover my behind its perfect
5,i had read all the reviews about the regular length being too long they were out of stock on the petite when i ordered but i took a chance and ordered the regular size i love it it is a little long in the back but i think that makes it a little more fun than your standard plaid shirt so cute with skinny jeans and leggings it is one of my favorite fall tops i got the blue but might go back and get the red since it would be so great for the holidays
5,love this top im pounds athletic build and the medium falls slightly loosely and very nicely over my hips it is quite low cut so i wear a tank under it in a professional environment but its fine to wear sans tank top in a more casual setting i really love the back as the straps are sexy and show off my shoulders the material seems to be good quality and i would order this in more colors if it were available
5,i have these in many different colors some with stripes very versatile and i wear them all year aroundholds well through the washing love these tank top
5,this dress has special written all over it the poms at the hem and bodice as well as the rows of black seed beads push are the kind of details that stand out i like all the varying textures it looks great with sandals or short boots fits true to size a nice sassy length
5,i initially tried this on in store and fell in love with the beautiful cut out details and fit the star design is really cute and unique and the blue color is not seethrough at all i eventually had to buy the blouse online because i could not stop thinking about it also machine washable is a major plus
5,these leggings are wonderful they are incredibly soft and stay in place when working out
5,this tee is super soft and thin perfect for hot humid days i went with the neutral version and it is adorable with chino shorts or jean shorts i found it ran big i purchased in xs and still pretty baggy
5,this is probably a blouse for curvy women with that i mean large breasted i am a d and the xl fits well and the cleavage is in the limit of ok for the office the bottom is a little too large but not too long however the fabric feels extremely comfortable and it stretches but it doesnt lose the shape i am tempted to buy more if you are thin you probably need to size down
5,i knew i wanted this top the moment i saw it so onto my wishlist it went until it went on sale it fits beautifully in my normal size and i love that it already has a coordinating tank top i get compliments whenever i wear it think hd in paris might be my new goto
5,beautiful neutral color in a comfortable fabric fits tts i am ft in and went with the petite it is a midi on me i have other skirts from retailer from past years in similar fabric and will say that overtime the waist will stretch even if hand washed carefully so that being said buy your size in this skirt dont go bigger to get a longer length you can wear it lower on your hips if you like it longer which i think actually looks more flattering in any case its a great piece that no o
5,i got this jacket in the gray the fit is amazing and it is soooooo comfortable i love that it is a bit less structured but still looks polished
5,i received this tee in grey as gift and immediately went online to buy another beware because the color names are confusing i originally thought it was a mix up in the naming on the website so i ordered the red thinking id get the red colored tee however the red tee is actually a light orange color the orange tee is actually a burgundyred color i ended up keeping the orange colored tee although i actually wanted the red color because i really do love the quality of this shirt
5,love these jeans flattering and comfortable great length for short girl worth the money
5,i am most pleased with this tunic purchased it in red nice quality and very comfortable casual top it has a flattering cut that isnt boxy for a long tunic so its flattering the weight of the fabric is substantial but not heavy or stiff so it doesnt add any bulk which is a bit slimming it would work well for a wide variety of body types i may buy the blue as well
5,this dress can be dressed up or down it looks cute w a black open sweater and looks great alone the fabric is very soft although it isnt fitted it doesnt have too much material either so it is very flattering on the back yoke also has the white embroidered flowers which finishes off a quality look the pockets are nice and light inside i usually wear a and the large fit perfectly i was also lucky to get it on sale
5,one of the best tops i have ever bought i love he material and the style the satin trim around the edges adds a classy touch i wore this top with yoga pants and then with jeans and it was perfect for both outfits the shirt is true to size i wear a size small and it fit perfectly lbs b
5,i love this shirt great fabric nice quality flattering fit i have gotten this shirt in colors my only complaint is that the color names do not match the actual color not sure who named these the orange is a lovely burgundy and the white is actually oatmeal
5,wow love this blazer its not as structured as some blazers but the woven fabric hugs in the right places fantastic addition and great alternative to the goodol black blazer great versatility work to play nice weight for fall but will also do well for my fl winter its longer than some of my other blazers but i like it with the front pockets as they are it makes for a unique design that gets noticed i got the size and i have broad shoulders for someone lbs makes for a n
5,the blue lace with the white top underneath is very pretty unfortunately i did not like how billowy it was below the bra line
5,absolutely love this top it is beautiful well made and so unique
5,this a lovely piece you have to see it close up to appreciate the subtle details i typically wear xxsp or xsp so i did not expect this to fit but decided to try it because i liked the style as a petite many poncho styles overwhelm me and look like tents not this one the xxs fit nicely just the right length and width i am and lbs i think one of the reasons this has not been popular is because it only shows up when searching on ponchos and not when you search for sweaters it
5,beautiful color and a great lightweight piece for fall layering the petite sizing was perfect for me more like a belted kimono very happy with this purchase
5,i am obsessed with this top it is even more gorgeous in person a real showstopper
5,this sweater is a perfect transition piece the material is really soft while it has the shape of a poncho it is cut nicely and doesnt make you look like a big blob
5,great top love the fit it pairs great with dark denim and pearls i ordered a and am a c cup and waist
5,super cute poncho to add to my wardrobe love the grey color and the material is super soft glad i snagged this up for less than
5,gorgeous baby blue lace is a must see i received many compliments my only gripe is that i dont love when shirts have those connecting camisoles which make it harder to put on as i would much rather just have a sewn in lining but it didnt deter me i am lbs c muscularcurvy frame and a size fit perfectly
5,i hesitated to buy this skirt even though it was love at first sight i was afraid it would be to heavy and add weight im so happy i ordered this one itll be a closet staple for me i love skirts and am blessed to live in a mild climate in california i can wear it all year long right now i can pair it with a slim turtleneck tucked in with high heel boots or heels later can pair with crisp white button up tide at the waist and strappy sandals or a tank top and sandals it goes with
5,i received these pants today and theyre perfect as another reviewer stated i would definitely not wear these for lounging you can dress them up or down i feel like these will be my favorite goto pants this spring i highly recommend the design and pockets are perfect
5,saw these in store and had to have them online pictures do not do them justice great pattern fabric and features can be dressed up or down sizing is accuratei am and lbs and bought an xs they fit perfectly wish they had more colorspatterns to purchase
5,i tried this skirt on in a size medium i am usually a small inches around the hips and butt but there were no size smalls the medium looked good but the waistline may have been a tad loose the texture of the skirt is wonderful and it is lined overall the quality seemed good and it had a nice heft to it the only thing i might say is that is is quite longcloser to my ankles and im just shy of and leggy to boot i wear a inseam with flats with tall boots on you saw j
5,this general sweatshirt is cute stylish and can be dressed up or down a fresh alternative to the standard grey sweatshirt with leggings for casual mornings
5,these are very versatile pants you can pair them with a tank top and flip flops and be ready for a casual summer day or pair them with a dressy top and heels and be ready for a formal function ive only worn these once to a formal city function and felt put together and comfortable with the pants i wore a black lace button up top satin peep toe heels black tuxedo jacket and a chunky necklacevery cute my husband loved it im lbs and the xs fit perfectly they only downside to
5,great skirt easy to wear perfect weight for springfall very comfortable while still looking stylish the xs fit well
5,love this top bought it in black and first day i wore it to a party and i think everyone gave me a compliment it is very flattering to my shape have a bit of a pooch and cant even tell looks great with skinny jeans look forward to wearing many more times
5,this is the most perfect dress ive ever bought im and the length was perfect the cut is flattering and very slimming the fabric is gorgeous and the pattern is stunning please offer more dresses in this cut
5,wore this dress recently on a work trip traveled very well cut and fabric are super flattering
5,very old color and item a little full but comfortable
5,i bought this top to add some more color and pattern to my summer wardrobe it is really cute and a flattering cut i just had a baby so its perfect for showing some curves without clinging if anything id say it maximizes my bustline more than i expected but is still very flattering i think im still getting used to my new bustline soft comfy fabric not too hot i get compliments when i wear it
5,i havent worn these yet but i wouldnt wear them just to lounge in i wear an xs they fit good tts they have an elastic waist but it drapes nice doesnt bunch like some do the material is soft hangs nice doesnt seems like it will wrinkle love the pattern of the black print ones its black tan white kind of a paisley print i think it looks better on than in the picture
5,i am not generally a fan of sweatshirts but when i saw this on a recent retailer email i new i had to check it out the colors are more vibrant in person and not muted like the photo but this wasnt a deal breaker for me because of the boxy shape i went with a s i love the cozy feel and that it is still stylish i can see this piece getting a lot of use this fallwinter in fact i am wearing it right now
5,not your classic sweatshirt can be worn with black grey mauve
5,love this sweatshirt will look great with gray pilcro jeans i bought recently xs fits perfectly and i am usually a s or xs
5,i agree with the previous reviewer the color variation is much more subtle than what is shown online i would not have bought it had i not seen it in real life this is a super cute soft and comfortable shirt it fits tts and can be worn with jeans leggings or a skirt for reference im and lbs and i took a small but probably could have gone with xs as well but i like the extra room
5,love this white shirt it fits great and gives you a little breathing room around the waist this goes with shorts skirts and jeans i will be wearing it all summer
5,the green is a deep beautiful shade the fabric and fir is very flattering
5,i purchased this poncho online in the cream color when it arrived i tried it on to decide whether or not to keep it i immediately went on line and purchased the taupe color as well thank goodness it didnt come in more colors this sweater is so versatile and beautifully detailed plus it is very soft you take one look at it and you know the quality i think you could wear this dressed up or down and it would be perfect either way i do agree it is not quite as long as pictured but pe
5,this shirt runs large so order down a size it is comfortable cute and great for transitioning from summer into fall adding jewelry really dresses this top up cant wait to layer it with kimono vest pashminas or wraps great with sandals or boots glad i bought both colors it looks much better on than in the photoon hanger great purchase and cant wait to wear
5,this is such an adorable tee the stripes and lace up details are super cute and on trend i usually take a xxs and that is what i took in this tee i tried the xs and at and pounds it looked a bit loose and long on me love this tee and highly recommend this one
5,this is a very flattering soft sweater the pockets make it so much cuter do not make me look thick highly recommend
5,i loved this top so much i bought it in both colors size down because it run very large but it is nice and flowy im and slim and the top hung nicely on me
5,this is a such a cute top can be dressed up for work or worn more casually very flattering im and lb i was borderline between the xs and s but ended up with the s because it was a tad longer and more tunicy bought two colors
5,i fell in love with this dress from the moment i saw it in store i tried it on immediately and knew i had to have it it fits a little big definitely size down but other than that i have never felt more beautiful than when i wear this the color is a perfect blush pink and the drop waisttiered skirt make you feel downright bridal when wearing it despite it being the perfect fabric for day i find that this dress is perfect for those days at work when i have an event later it can be dre
5,i usually wear a size the fit was perfect highly recommend many compliments
5,this shirt is so very pretty in person the detail on the neckline and the lace up on the back are so cute and give the shirt just a bit of whimsy making it more unique than your usual flowy tshirt it lays perfectly and the material is very soft and comfy you can wear it casual or dress it up i may get another one because this is the kind of shirt i will wear constantly
5,ive been on the hunt for the perfect dress to wear for my daughters first birthday party since we are throwing a traditional korean first birthday i was looking for a dress you might wear to a daytime wedding or a fancy brunch i just purchased this dress today in the store and it fits my needs perfectly i disagree with the first reviewer who mentioned that this dress was too sheer this dress is a thicker fabric so i do not think i will need a slip when wearing it it does drape nicely
5,i love this dress originally ordered the medium which is my normal size especially because i am tall the arm holes were gaping and so i returned for the small the small is perfect it fits exactly as on the model and i didnt have a problem with the color being seethrough it really is so unique but so simple the color is perfect i took a single star off because it is not lined for the price this would have been nice
5,i really wanted to love this dress two lovely associates paired it with the desideria bib necklace and the black dakota cardigan which gives the outfit definition and elegance but the dress by itself would have needed altering to fit my b top i chose size m because of the length the small was shorter in front i am in the end i realized i would probably choose my other favorites from my closet but it will be stunning on the right person
5,i love swing tops the more swingy the better this top is so fun its a little hard to tell online but its made of two fabrics most of the fabric is a thin tshirt material and then theres a panel on one side thats more of a silky fabric its so so cool the colors are just as they appear online and the print is fun and edgy i have larger arms so i love the length of the sleeves the other reviewer said it was cropped but i did not have that experience in fact i was able to wear mine w
5,this beauty arrived in my store todayand despite all my gals telling me that i own too many vests i just had to have this one ive always wanted a cozy fur or sherpa vestbut im curvy and always feel like those add bulk this one only has sherpa on one side the softest most cozy sherpa ever and its not too bulky the print is even better than it appears onlinein fact the vest almost appears pink online and its not in person there is much more variation in color in person i adore
5,i lucked out and found one of these in my local retailer and i absolutely love it fits well although i do think that the sleeves run a tad bit narrow when they are folded up but i prefer the dress with the sleeves down anyway fits very true to size i cant wait to wear this with boots and leggings
5,this top is so pretty i purchased the peach color it does run large so you will need to size down you do not need to wear a cami which is nice in the summer it will look great with jeans white jeans shorts dress it up or down its not suppose to fit tight love it
5,lovely top that will be a great yearround staple to my wardrobe peplum and pleats are flattering and not bulky good weight for spring and beautiful for fall with a cardigan looking forward to wearing it with high rise jeans and and pencil skirts
5,fits well comfortable and flattering i wouldnt call this pattern fabric purple though it is definitely multi colored and purple should not be called the dominate color the picture is an accurate representation of the color
5,i ordered the xl and it fits me the same as pictured on the model so its true to size the peplum is very comfortable i love the mix of colors especially for fall ive always had great luck with the fit wear of this brand id love to see this same style done in lighter colors for summer
5,i bought this top in the store and love it i was surprised to see negative reviews online i am small chested curvier on the bottom this top does have a wide and short fit but the cut is flattering all three colors are beautiful i wear it with high waist short jean shorts and it looks very fresh
5,very happy with my purchase fit very nice already received compliments
5,love this top bought it in both color ways just adorable and washes well great option for larger ladies retailer needs to provide more xls to be available in the stores i shop at the pasadena store and see so many women my size shopping right next to me and there is nothing for us it is so sad that we want to spend our money with you but you dont want it
5,this sweater poncho is a nice versatile piece to wear in the fall wear a blouse or tee under for extra warmth for the maine winters love the side buttons and the uniqueness of this poncho true to size great color lots of compliments
5,stopped in to my local retailer today specifically for this top i was pleasantly surprised the green is even more vibrant in person just gorgeous typically a size small but based on reviews tried on the extra small still a tad roomy but portland doesnt carry petite sizing aaaaandidontwanttopayforshipping remedy that retailer portland
5,this light blouse is beautiful and true to size i ordered the black one and love it i would recommend this product
5,im so short that this could be a dress runs a little big but very forgiving the green color is so vibrant love love love
5,love this top i receive so many compliments wearing it even from my teenage boys runs large but thats the style of it very flowy very flattering
5,love this shirt tried it on in of the colors and both were very flattering the quality of the shirt is great worth the price for sure
5,just purchased this yesterday in the store and i cant wait to wear it it is a perfect springsummer top when you just want to wear something pretty and comfortable i agree that it is big but that is the style of this shirt so if youre ok with this look you will love this shirt i took my usual medium and the prints are adorable a great addition to my wardrobe
5,bought this top in white and blue motif it fits me great and looks adorable the only comment is that the holes for the buttons are a little too big but its an easy fix this top looks great dressed up or down would definitely recommend
5,im surprised there are no reviews on this blouse yet ive had it for a couple of months and love it it looks great in the spring with my flora retailer infinity scarf the color is beautifulive gotten many compliments on this too it fits well and has a small texture which makes it more interesting
5,i absolutely love this blousei ordered it in peachthen waited for the raspberry to come back in my sizenow i have colorsit runs really largebut putting a tank or cami underneath is fun
5,i know a lot of folks thought this top was too bigboxy but im pretty slim up top with a big booty quintessential pear shape and i think the shape is totally flattering your mileage may vary but with free returns id just try it on first i sized down one size which helped and got the raspberry colored one i adore the color its impossibly vibrant and beautiful for spring summer or fall the eyelets dont have any cloth underneath just bare skin but theyre so small that i don
5,this top is absolute perfection i dont think the photo does it justice as it looks so much better untucked i dont even have great toned arms but its still so flattering i got the gray one amd might get another color great value as well im petite and bought my usual size small
5,i ordered this in a s for reference i am lb dd with a waist and it fits nicely i have a fairly large chest but i didnt find that the pleats laid awkwardly or overaccentuated my boobs but i got the purple motif so the pattern and the higher neckline may have helped keep the top looking cute and stylish but still modest on me the top drapes a little more than than it does on the model but its flattering and not at all sloppy thanks to the fabric which has a jus
5,this is my favorite dress i have ever purchased as a tall woman its hard to find flattering dresses that are long enough for my legs this dress is classic comfortable and truly flattering i love the blush color and did not have the issues that other people listed for the color being seethrough i cant get enough of this styleill be buying it in black tooooopss
5,i purchased this in colors the black which is really actually a dark grey no complaints and the cream with black print version i have worn both at least once a week and receive compliments everytime looks great with skinny pants or jeans great alone or layered with a jacket or cardigan does run on the looser side fyi
5,picture definitely does not do this vest justice i saw it on a rack and had to try on and instantly loved the look and feel i am lbs size and the small works for me the vest will work with ivory black grey and red underneath i love the little bits of fur sticking out of the seams the back has fitted seams to give it a trim look there are small pockets in the front as well definitely worth the asking price
5,i purchased this top in white it is see through so i wear a tank or cami underneath i usually wear xs or s in retailer tops and in this one i purchased the xs but wish i had bought a s the problem is the top is just small enough to pull slightly between the top two buttons for reference i am weigh lbs b bra size jean size and small boned i currently carry most of my weight in my hips and waist my normal weight is lbs and i add this to point out that i am out of sh
5,i bought the tangerine version of this dress for my brothers summer wedding in the south and i cant wait to wear it cotton material has a touch almost like linen but not rough nice and hearty fabric tangerine color is beautiful more salmon than coral wearing it with a little shoulder shrug and the laika inca shoesthe shoes arent on the retailer site anymore but i found them at my local store just perfect
5,i love this shirt it hides my tummy perfectly without being too baggy super cute
5,perfect party dress well constructed bra hidden at arms and on top what more can you ask for i felt like betty draper the moment i put it on im normally a but the while fitted looked amazing and didnt pull
5,i have received so many compliments on this top it really looks exactly like it does on the model and im not as thin as she is i am and lbs small on top and bought the small in this top the vneck is very flattering and is hangs so nicely that it does not make me look hippy looks great from all views i paired it with white pencil pants and wedge heels also the black lace detail down the sides looked great when i paired it with black yoga pants and flip flops the colors are
5,this dress is absolutely lovely i couldnt leave the store without it even though it was full price and i have a million dresses its just that great i am lbs and bought the small
5,love this tank the purple motif is gorgeous and the carbon color is a rich dark gray with a slight blue tinge at with a fairly proportionate torso to leg ratio i sometimes need a petite in tops like this to avoid the armholes being too long in this top i found the petite small too short but the regular small was perfect the waist hits right above my natural waist the hem is just a skosh lower than the model photo and the armholes are the right length beautiful flattering cu
5,i ordered my usual size s in the purple print this peplum top style colorspattern will go easily with pretty much anything shorts pants jeans skirts wear for casual or dress it up for me the fit is tts armholes provide good coverage length is fine the top has a bit of stretch doesnt feel restrictive the waist is banded a little loose which is fine dont like tight fitting waists on tops i like that the waist seems a little lower than other peplum tops at retailer the skirt
5,i can wear this top with jeans or a business suit the cowl neck is the best part it gives this garment a little pop yesterday i combined it with a black business suit and white pearls i had so many compliments
5,this shirt dress has the right amount of body skimming drape and length to flatter my short potbellied square waisted self i wish they made more versions more colors more sleeves
5,i bought the purple motif in size medium my regular retailer size the fit is true to size the knit is soft and comfortable this top can be dressed up or worn casually it is a great allaround basic top for summer
5,weighs nothing so comfortable great length not too short fits a tad loose but very pretty and easy to wear fun print flattering casual style with a touch of class lbs and the xs fits just as it shows on the model
5,great dramatic cardigan wearable art and not for the meek ill wear with a leather skirt and boots jeans and boots or a dress and boots if the lack of closure at top bothers you attach something be creative i like the movement that alternately hides and reveals the statement jewelry worn
5,must wear tank under or i feel immodest due to eyelet holes beautiful im machine washing w delicates n hang dry comes out great easy breezy
5,this blouse is romantic and timeless the tonal print is lovely the peplum cut flattering i followed the advice of other reviewers and ordered one size up which fits perfectly it has a hidden side zip to make for easier off and on i love the mix of cotton and silk which makes it breathable and lightweight thank you retailer for finally making a blouse with natural fabrics that do not need a cami underneath perfect for warm climates
5,this top is lovely great colors for spring light material flowy and the cinching below the bust line creates a super flattering silhouette i did have to size up to a im almost always a to make some room for the girls im a cd depending on the brand so larger chested women may want to size up but its well worth it
5,im not typically a fan of pilcro pants compared to paige or other brands like j brand however these simple black skinny jeans were just what i was looking for they hit perfectly at the ankle and look great with a bootie they are quite stretchy and i like my black jeans truly like a legging so i sized down sizes im typically between a and and i purchased a in these initially they were snug around the waist but eased with wear the material is flexible yet sturdy
5,very flattering and love style print and color i sized up one size and perfect fit great with page grey wash skinny mid rise jeans
5,beautiful airy well made blouse very flattering and feminine i normally wear a size and ordered a per the other reviews and i am glad i did the fit id perfect
5,i love this blouse its really pretty and very flattering it makes your waist look small i usually wear a size or after reading the reviews saying it ran small i ordered an and a the fit perfectly so i didnt even try the on it is a little difficult to get on and off due to the zipper on the side that is my only complaint
5,this skirt is so light and breezy perfect for hot or humid weather the first time i wore it i got compliments all day long the length is perfect for a more conservative look i dont wear mini skirts and the slit on the side shows just the right amount of leg it runs a bit large so i had to go down a size
5,perfect very pretty and flattering without being too fussy helps to hide my tummy and very well made that said i have fairly wide shoulders and a larger ribcage so i had to size up considerably usually a or a and i needed a to be comfortable the went on but the fabric has no give so i sized up i am never a but thats what worked in this blouse surprisingly it still looked nice and tailored definately runs on the smaller side lovely worth the full price in my opinion
5,this cute top is made in the usa yay it is a flattering cut and looks great under jackets i prefer the ivory color and feel of the fabric the black and white was cute but hung strangely and felt stiff i am size smmed c and went with the small cowl is cozy and can be styled to keep you warm
5,like the other reviewer said the print is more beautiful in person i am usually a small in meadow rue and this fits well in a small my only issue is that the lining hangs out from the bottom and hangs out unevenly hopefully i can exchange it or get it sewed up evenly
5,this shirt is a steal at the sale price ive received many compliments it is a swing top so not a lot of form i wear a cami underneath have found the style to be comfortable for work
5,i love this feminine blouse and the gorgeous colors on its a fresh shape that is truly flattering i like that it comes in specific sizes so the proportions seem accurate i bought the in peach all the colors are very pretty i am a usual medium and am f so the regular brafriendliness is essential this is a new fuller shape for me im on a quest at this time of year for clothing that feels comfortable in the beginning heat of summer and this is a lovely choice you could pair it w
5,this shirt has it all great staple piece to add to your wardrobe not only is it classy with a pair of black pants and booties but you can add a little spice to it by dressing it up with some funky earrings found it to be a bit large in the armpit area so i sized down
5,this top is very pretty and figureflattering because of the way it nips in under the bust the neckline and color are also flattering however it runs a bit small and you need to get the right fit for the bust balancing the band under the bustline with the roominess of the chest area there is a side zipper but it can still be a little tricky to get on and off i wound up not buying it due to the price but id probably snap it on sale
5,light and airy runs really small had to go up sizes a little pricy but overall a cute blouse not your typical blouse
5,i purchased this blouse for an easter brunch and couldnt be happier the feminineromantic print is a gorgeous addition to my spring wardrobe ive paired it with a pencil skirt and heels for a dressier look as well as my favorite ag cuffed denim and sandals for a more casual daytime look
5,this blouse is very beautiful and flattering its just a little bit see through so i will wear a cami underneath as with sizing i did size up as the other commenters recommended to do so
5,this top is adorable runs a bit small but so cute worth the price and tons of compliments
5,based on the two reviews on this skirt and for the sale price i purchased the smalli m usually a largeextra large i carry my weight in the middle and this skirt stills works very sofisticated striping slimming i havent experienced any slipping but i havent worn it for any great length of time yet there are numerous ways to create chic looks
5,this is a gorgeous blouse but it runs small in my opinion i consistently wear a size in moulinette soeurs and im trying to decide if a will still be too small and if i need to exchange for a construction and materials are lovely just consider sizing up if you purchase this blouse
5,i love this top it has the pattern and detailing that i feel like retailer used to do consistently but often skimps on now tit definitely runs small i usually wear a in retailer tops sometimes a and the is quite fitted on me
5,i used to be a solid then had to move down to and i am and lbs in this definitely a the tighter part in the fitted waist is why i recommend peiople sizing up if you are between sizes choose bigger teh cutis so flattering it wont matter the colros are really pretty the flow of the shirt is romantic sleeves are forgivin cant go wrong hte back is a little longer and covers the tushy i can see this with flared bottoms or pencil skirt or skiny jeans even
5,got the flower print and it is really a nice top covers the butt i normally need a xl but in this top i got a large
5,i love this dress it has a beautiful european flair and more beautiful in person i dont agree with the other reviewers that its see throughthe fabric is a good quality and thicker than you would think the variable length is the best part of the dress the color looks beautiful with a tan summer glow
5,i ordered the yellowfloral version in size xl it fits me just as shown with the model so its true to size its very comfortable and made well the floral looks the same in person as in the photos too
5,i just bought this top yesterday in the yellow i cant wait until it warms up a little more to wear it its very comfortable and very cute i did have to size down i may get one of the other prints as well
5,fit great maybe a bit largei bought a l typically i go between a large and extra large and there is room to put a thick sweater on underneath it this goes with just about everything
5,i agree with the previous comments the vest runs a little large so you can easily size down for a more formfitting fit it is so soft and the colors are lovely will be a welcome addition when the weather turns a little cooler i am so glad i purchased this vest
5,i bought the dress in black it is very elegant with a fun flare suits my taste it does run a size too small like other reviewer mentioned the material has no give at all i couldnt breathe in my regular size one size up fits like a glove it is a perfect party dress to show your free and fun spirit
5,i initially purchased this shirt in the grey motif color size l my usual size im size unfortunately i found the shirt very roomy but loved the pattern and style so i ordered a medium and much to my surprise it fit much better im very happy with my purchase
5,im small pounds and a so the regular xs looks like a baby doll dress on me i just wear the tunic with a tank top underneath or i can wear the tunic by itself and leggings plus a pair of boots the top part is slightly baggy so if you want tight fitting is size down to xxs i got the yellow flower and white grey one and plan to get the navy one soon the quality is good and you can machine wash it with cold water i plan to use a tide sweater garment bag to wash it i put
5,if there ever was the perfect feminine dress this would be it
